Text,Image_Base64
ꠔꠣꠁꠘꠔꠣꠁꠘꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAB10lEQVR4nO2WIajCQBjHb06zyaQgmkWDVYNgUTHbTFoFi8EyxOQstoGgQcWiBpNJMKprliEIFsGhQ09ERC7cC4Nt+MI935P3Xvh+6fi2/8eP23fHOEop+k/Y/lrgGRBiAUIsQIiFHSEky3KpVLJeSIQQjuPsdjshxGaz8TxvPKKUchxnbXG9XjVN8/l834tjjE+nk9/vN994IhwOPy0opaFQ6PF4KIpiVM7nc7FYzGQy1Wr1XfFer2d+ssPhMJvNMMaapn3eyfv93m63Y7GYsQf5fH673eZyubfEKaX1et3r9ZpCgiAkk8lCoeB0Oj93TKVS2WzW2Nhms1mr1fb7/VvigiDE4/FEIhGJREwhSZKCwWCn03E4HE/txuOx2+0WRbHf7+uVyWSCEEqn02+JVyqV6XQaCASQ9ZTJsqyXeJ5frVb6QlGU4/G4XC5Ho1G32x0MBoQQhJDH45EkqVwu8zy/2Wxut9sP46a+Pk2qqjYajcvlQikdDoeLxUJfzOdzY+LW63U0Gm21WtYRxhiLorjb7X4SJ4QYFe6l3w9VVV0ul/UYv8RX4q8J/QL/7qYGIRYgxAKEWIAQCxBiAUIsQIgFCLEAIRYgxAKEWIAQCxBiAUIsQIjFBwuA0Sx5JhOYAAAAAElFTkSuQmCC
ꠛꠤꠛꠦꠇ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABzklEQVR4nO2Wu4rCQBSGJ8FCbARFiGghRkVtLEYsBGsLWyvtLERBsFC00MansLPJC+hzmFIbG/GCo0GwEBSGxLNFQJcYdooNe4H5upx/SL45cxgiAAD6S4i/LWCFC7H4J0KXy6VYLLZaLfNxsVj8nBHYMRwO1+u13+9/PB4AUCqVBoOB7UrHsemQqqrlcjkSiYRCIcMwEEKz2YxSOplMfqBBguk1Ho81TTNLlFJd11VVnc/n2Wy2UCiIoogQ2m63Pp9vOp1KkuRyuSwvcrvdiqIEAoHvGgGAruuEEELIarXa7/eZTOZ8PgMAxtg2whib28AY3263fr8fj8edOrLXDCmKUq1WZVlOp9PP79lGz3o4HG42m7vd7llxUigYDB4Oh263G4vFLEKWCGN8v99Ho1EqlTIM4/PK7/Ma6lqtls/nZVn2er2WY7VEoijW6/VKpeLxeMzxcpJ3x2QyqWkaAORyueVy+R4RQszrIBqNnk4nAEgkEpvNxuEOPWk0GsfjESHU6/Wu1+t7JEmSIAgIoXa7bd4LnU6HUupIgwTgvx9fw4VYcCEWXIgFF2LBhVhwIRZciAUXYsGFWHAhFlyIBRdiwYVYcCEWXIjFnxP6AKpTwyWMGdxZAAAAAElFTkSuQmCC
ꠀꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABGUlEQVR4nO3WoW6EQBCAYegWhUHhyAokEoHfZ+ABeAsMwSAJDiwKyTPgLoEgUbwAQSJQhDAV1xB617sx5XpifscsCV9mDTIASO/Ux38DbiMQFoGwCIT1KUnSMAye5y3Lcn88TZOiKKqq7hNZltM0tSzrLBE8KMsyTdOOk6IodF1/9P5f9fuVJUnCOTdNc0fHccw5NwzjrMU82VAURVVVAYBt2wAQhqEQouu6fXJqP0DbtgVBUNf19fH+8y8AfV/ZPM/jOPq+77qu4zjXIWNsXdfjOhljl8vlFVeW57kQou/7I7Ysy6ZpbiZt2566IRno9+N5BMIiEBaBsAiERSAsAmERCItAWATCIhAWgbAIhEUgLAJhEQjr7UBfx21E1sJEHhoAAAAASUVORK5CYII=
ꠀꠇꠟ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABsUlEQVR4nO3Wr6vCUBTA8bvxRBAVy8IFUVC0iEVBrA4s+h+YTCabiMkiVoMwg8VqGfsTTAZFEKuYRNhYFkQc7Lwwn/j8weGxwTOcbxrnXsYH70UmAAD7pMT/BjxGICwCYREI64sxput6vV6/XC7Py5ZlMcZ8Pt/zkiiKjDHbtm8TQRAURclkMq5E8KbRaBSJRJznfD5/ezidTp1OJ5VK3W/WNE2SpHev+lOvj2wwGMTj8WQy+TA3TbPVajWbzXA4fBtOp9NgMBiLxVz9MD+9APX7/VwuV61W74fn87nX64VCIUVRotGoM5zNZsVikXPu9/s90TyCAKDb7ZbL5VKp9GuTKDYajVqtFggEnKvjJMvyYrE4HA6SJHkFut6h4/FoGEa73d5sNrfjLBQKlmUBgGEYtm0DQCKRME0TANLp9H6/d7ZVKhVn83w+d3+HrqDJZCLL8na7vV9TVXW5XN5PhsOhrusAMB6Pd7udM8xms5qmqaq6Wq3cgwRw/fmxXq8555xzT07MA5C3fdw/NYGwCIRFICwCYREIi0BYBMIiEBaBsAiERSAsAmERCItAWATC+gZfE8DjEuuv4wAAAABJRU5ErkJggg==
ꠀꠍꠦ।,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAB1klEQVR4nO2WIasqQRSAV/eJwRFEi2AwCCKY1iIYBIVN22RBsGgzWzSIRa0WwWJYg9Vi8y+IwWJxYaOiyKbZIMPKuWHB533ee49wd+97D+ZLs2fOMh9nDjPjAwDhX8L/twX+hAth/LdCu93OU4/fwGsoitLtdl9M/g6vVmi5XDLGNE3ztDqCIPgA4Hg8NhoNxtjzNGMsk8lEo1Hn83A4JBKJWCzWbrdFUfTE6LPSTSaTSCTCGKOUSpJEKaWU6rpOKb1er07ObDarVqs/sWWj0SiZTKZSqUAgQAjx+/2EkPl8XqvVCCHBYNBJU1XVMAx3C/SB0HA4zOVyiqI8BgeDgSRJ8P6eIYSA2zfPOyEA6PV6siyXSqXHeKFQqNfr4XDYMIxms/lht7ksZFnW6XTqdDqqqubzeScoiqJt24IgjMfj8/lsmmY8Hr9cLtvt9v7/7XZz2chpJU3TyuXyfr9/7K/FYrFerwFgtVrpug4A6XS61Woxxu45sixvNhsXmxo/GE3T7Pf7ztiyLNu2XVz+mV9oCafTaaVSccahUMjlDXoCP6mLxWI2m/Xa444P+Ivxa7gQBhfC4EIYXAiDC2FwIQwuhMGFMLgQBhfC4EIYXAiDC2FwIYw32xGEdHxshigAAAAASUVORK5CYII=
ꠅꠔꠣꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABg0lEQVR4nO3WIavCUBTA8XO36UAF29rwA2hbsBgt+hUG4icYK67uAwgmv4F2o8UgiBabxaqCoGIYjuHGhPuCz7nne3jKhWc4/3Q548JvO2WMcw6flPTfgNcIhEUgLAJhKQAQx3G73d7v98k0iiJJkjKZTDKJ45gxpiiK53nZbDaXyyWPGGP9fr9cLosR8UfX63UwGMxmM8Mw+M+Sycuj4XCoaRoX2nNltm3fbjfTNH3fv09Op9N0OvU873w+/36NbrdbKpV0XRfzYR49QaPRKJ/Pt1otSfoeuq7bbDYtyyoWi+k7ruvW6/VGo1Gr1cRqAFIrm0wmpmmOx+P0XqrV6puV/TkRtrJCobDZbAzD8H1/t9sBwHK5rFQqACDL8mq1uh/W63X6fWRZns/nAj/QE3Q4HLbbbRAEnU4niqLj8bhYLHq9HgA4jhOG4f1wuVzS9x3HUVVVIIhx+v14H4GwCIRFICwCYREIi0BYBMIiEBaBsAiERSAsAmERCItAWATC+jjQFxh+bl3+sq+gAAAAAElFTkSuQmCC
ꠟꠣꠉꠤ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABm0lEQVR4nO3WMYrCQBSA4ZedFUHsJMUgWGmRQkFsLEUQr2Bla+MNzA1sJeAJtAjpbO2EQEAEQQtBQRHERksh0bHIIlFx37obXZH3V0NmAl8mA4kkhIBX6uO/AZcRCOstQJvNplgsVqtV3zUAAOL+VFWdzWaRSORwOPzi9u+7G2RZ1mAwEEKkUinbtn0HfQLAer0ul8u73e60bbZtA0AgEHAcR5Ikxthpar/fh0Ihx3Gm02mhUNA0TVGUB74ywzBkWXbHmUzGHUwmk3Q6PRwOvRdPA387O9StViscDsdisQt0PB6vVCr1et3PnbjRF6jb7WazWc55MBi8XtTpdBKJxHK5fB4on8+bprlYLGRZvl6kqmo0Gs3lcs8DubXbbUVRGGO9Xg8AGGPj8RgASqVSs9ms1WoAsN1uV6uVOzsajfwXeQ9UMpk0DEPXdcuyhBC6rpumeXHoGo3GfD6/Nfv3JOH5/ej3+5xzzrn/z/3jzkCv0Ft8XB8agbAIhEUgLAJhEQiLQFgEwiIQFoGwCIRFICwCYREIi0BYLwc6Aj8LcZCSmphXAAAAAElFTkSuQmCC
ꠢꠇꠟꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAB/klEQVR4nO2Wva/xUBzHT5880gUDIZp4CYkuBoN4GYwW/ofGoBsJSRM2EouEtX9BI2yMNpPZaKhJRGkYDFLvfs/QXLcXybme5d7hfKZfvudoP+23mlIAgH4Tf35a4BEihIMI4SBCOP4ihFarVTabPR6Pz8s0TV8ul+v1+pCfz2dZllmWNZlMekJRFMdxkiQZt1EUJYpiKBR6wwg+iEQi93m9XudyuXtiHDRNq1QqwWDwvrnX6zkcDvhKu912Op3wPi8qGwwGjUaj2Ww+L6mqKghCoVCwWq160u12zWaz1+s1XmGr1fL5fB6P540b88EXIU3TqtXqbrfL5/M2m824dDgc6vW6xWIRRdHtdiOEhsNhIpFgGIam6fu2Wq2WSqXS6XQymfwPG4QMlcXjcZ7nF4uFoiidTsfYVDQa5ThuOp0+lyhJ0mQyMdb98hn4Pp9Cm81GH3ie3263AOD3+xVFAYDlcnm73QAgEAioqgoALMvOZjMAyGQyABCLxUaj0cOhX4ZYPiuz2+36IMtyo9EAgFKppP+/XC4XRVEIoWKxqCeCIJxOJ4TQfD7v9/vlctlYnM7LEAsFT58fsizv9/twOPyd34/HY4ZhGIZ598RvCP0sv+5NTYRwECEcRAgHEcJBhHAQIRxECAcRwkGEcBAhHEQIBxHCQYRwECEcRAjHPzwH2xpfA8zUAAAAAElFTkSuQmCC
ꠄꠇꠎꠘꠦ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACJ0lEQVR4nO2WPehxURjA7yWLYheTYtetOzDYmMxKpMQVWYQYTJSvQZGFMphYWIViNrC4mwGLjwklEfc+7+B9ff3rPXW99RrObzrPc57z9Os559YlAYD4JkT/W+AdLITiW4WOx2OpVOp0OhzHfdKOZdl/IzSfz0mSLJfLBoNht9sJbheLxeLx+EdG8EqxWPT7/SCU6/UaiUSq1argDiQArNdrp9N5Pp8JguB5fjweK5VKhULx0342m6lUKolE8py8Xq8kSYrF4ntmv9+bzeZMJvPRhCiKui1MJtNzSFHU8XiMRqMajQYAFovFYDC4n9LpdPf1drsNBoNWqzWZTAqe0MtXxnFcrVZzOBzPyc1mEwqFAoGAXC4nCMLn8xmNRgBIp9MMwyyXy1vZ5XLxeDyz2cztdgsZzB9ehPR6Pcdxdrv9Fp5Op0QiIZPJSqWSSqW6JVmW7Xa7p9OpXq9XKpV7vlKpZLPZ1Wr1ic270HA4dLlcvzdEIoZhbDabVCoViR5l+XyeYRidTpdKpZ7PttttgiAsFsuHQo83RNP0aDS6h6vViud5AFCr1ZvNBgC0Wu1isXi7cpqmG40GAHi93nA4zPN8v993Op2Hw0HYG3oItVqtXq/3s6JQKCyXSwAol8vT6fRtt9lsTiaT58xut8vlcpfLRZgQCfj34+9gIRRYCAUWQoGFUGAhFFgIBRZCgYVQYCEUWAgFFkKBhVBgIRRYCAUWQvF1Qr8A8WqIVmQ2jPYAAAAASUVORK5CYII=
ꠀꠞꠇꠎꠘꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACPUlEQVR4nO2Wv+s5cRzH776+SimZbChCkkFyRmX1B5jE4EfKImSR0ilFBsVgMRkMTBalzmIgizLpkiwnC4ooP+71Ha7uc198P+/x+xnej+l9z/f7nj3u9V6OBADiJ/Hrfwu8goVQYCEUWAjFb4IgOI4LhUK32+19+3g8yuVypVIpJvf7nSAIuVz+flihUGi1WpZlX/LH40GSpEwmk9bu93uDwSAmJEnW63WbzUbAP2g0Gmq1Wpq0222NRiOsnU6nuLhcLtls1mQyCclmsxmNRuJbDodDXB8Oh2Qy6ff7aZr+WAsAn6+sWq3q9Xqj0Sg8AkClUtHr9Vqt9uXkbrdLpVKJREKlUglJPB73eDwAUCqVotEox3HiaCORyHq9DofD39W+z4amaYZhxDHk83mv17tYLF4Gc71eC4WC1Wp9Pp/SLZ1ONxgMLpeL3W6X5vV6fbVaud3u4XBI0/THWgD4S4jn+VwuN5lMXu5FRExcLlcgEGBZVqooLLrdrk6ns1gs/X5fmvt8vtVqVSwWBaGPtV9Cp9Npu91mMpn5fC7uURR1v9+lb1IUNR6PAWC73fI8DwAGg2G32wGA2WzebDbv86YoqtPpAEAsFkun0zzPMwwTDAbP5/N77ZdQq9Xyer3L5VLa1e12p9PpSzKbzaRJrVbjOA4Ams0my7LvQr1eT7gXkePxWC6XpZ8qrSUB/358DxZCgYVQYCEUWAgFFkKBhVBgIRRYCAUWQoGFUGAhFFgIBRZCgYVQYCEUP07oD0qFgK3mjT2SAAAAAElFTkSuQmCC
ꠟꠉꠦ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABXklEQVR4nO3WsauCQBzAcX0OLeLmcIgt1tggQjhKo/4Prc3N9QcIrs1NgUsIDq1NDYLgkptbEkFbW0T0e0MP39Plt7zOgt930rsbPtwdqAgAwjv11TagGYGwPhCU5zkHx2+A5XnebDZDl/1X+A7FcXy73ZbLJYfdEQRBBIDz+Twej6/XazV6v99FUZQkqRq5XC66rq9WK0VRXitq7FgURaqqPp+LojBNc7/fA4BlWS0cWRiGsix3u93na6/Xm0wmQRC8dkvq/YC2261t24yxTqdTzW02m36/fzweWwCNRqMkScqyVFW1mpvP55qmOY7DE1S7Q67rAsBwONztdgDg+/50On08HgBgGMbpdOJwh2qgwWAQRdF6vU7TtLFusVgcDgcOIBH+/H5kWcYYY4xxPaN6NdA79IEfV84RCItAWATCIhAWgbAIhEUgLAJhEQiLQFgEwiIQFoGwCIT1dqBvPCJdd5lcITQAAAAASUVORK5CYII=
ꠛꠤꠞꠣꠖꠞꠤꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACF0lEQVR4nO2WvYrqQBiGJ5vjKlZKVLTwB7QTtcgFCBZ6Bd5DCkH8wUYRBLGxFbwBL8PWKhaioGATBDGiQvxBAiZmThHYDXE2s0cPnD0wT5Nhvo+XJ9+EJBSEEPwk3v61gBkihOM/EZIkKZfLFQqFV6KfDIEoGo2GIAgMw2iahmz4Ds+FIIR4np9MJhDCZDKpKMpzNk+HUPql3+/vdjt9ZrfbTVXV8XjM83w0Gn1/f3c6nR8TVRQFAGCz2WRZpijK4XDo+8fjcbVahUIht9sNALjf75qmAQCm0+ljCEVRvV4vHo+jj0xVVVEURVFcLpfr9TqVSh0OBwghy7JG98Fg4PP59PVHydRj0flYQvIGAKBp2u/3D4fDVquVTqcVRWEYxiTd7XbD4XAwGEQ+iKIolkol605siPmhDgQCm82mWq3GYjHjzTWbzUwmM5vNkINhWVaW5UqlwrKsRSeyhORTqF6vRyKRfr9vcRxIoWKxKEmSqfk7IUg+30PtdlsQBI7jrtfrfr/Xj3I+nxvHSdP0aDTSF4vFAgCQzWbL5bLL5TIN3tj5VQiSX49bHMdtt1uv11ur1S6Xi7FUq9Xsdru+OJ/PAIBOp4PMNXZ+FYLGYnp/RCKRgBCeTqcXc/7at8zj8eTzeVmWX8yhIPlBs4YI4SBCOIgQDiKEgwjhIEI4iBAOIoSDCOEgQjiIEA4ihIMI4SBCOH6c0G8mJnr67iZRAwAAAABJRU5ErkJggg==
ꠝꠘ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABP0lEQVR4nO3WPYqDQBTA8efOksYLpLC1ywHSeASrFIJdJHaeIFgEU0QlZUDwIpI75AiBacQoWFj4BVO4RSCYTfGadZPi/cv3pvjBwDDSMAzwSX29G/A7AmERCItAWN8AkKbper0WQowXqqqmadp13Xi4XC59358UJN0fxjzPNU07nU6z2exyuRRFcTwe7yeqqvI8L8uyxWLhuu6kGnhc2Xw+P5/PjuOUZalp2mMthLBtm3O+2WympjyBACDLMtM0gyAYr+M4DoLgdrv9j+YJtNvtLMuSZXm8TpIEAHRdfwNotVoZhrHf7xljnPO6rgFAUZQoirbbLWPser02TTO5aHipbdvD4dD3/XhYVVUYhkKI1/N/m0TfDyQCYREIi0BYBMIiEBaBsAiERSAsAmERCItAWATCIhAWgbAIhPVxoB/BBuwIoSJobAAAAABJRU5ErkJggg==
ꠟꠁꠀ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABpElEQVR4nO3Wv4rCMBzA8cYUXDq4ZAiCgoKLSMHJxcGCUx9B7Cv4BG5Ogk462lEdSsEX0EnwD7hKZxd1FrSo5Ia7y1Wvxw/uCufw+2z9hcA3IYhECKG8kth/BzzDIAgGQTAIoiqKcjweLcu6XC5yer1eCSGqqsrJ/X4nhMRiIQcghPR6vXw+H02ReOS6LmNMfuq67vv+drsVYfr9fiKRCF36tYcTj0YjTdNSqZScnM9n27Yrlcr3k3Q6nXQ6nc1mo7mYTx9B0+m0VCpxzuPxeHDZNE3LsjKZzNO2VqtVLBZN04y25ivIMIzFYrHb7Rhjcm0ymSSTyXa7PRwO5VAI0Ww2q9Vq6LX9nRr8GI/H9XqdUjqfz3O53Gq1ms1mh8NB07RGo+H7/ul06na7tVpN1/X3LZTS2+0WfP5/FXxQhULBdV3HcdbrtRx6nlculweDgW3bhmF4nhfc4jjOcrmM8FETEfj7sdlsOOec86fo/X7PGKOURnYNP3sIegUv90uNQRAMgmAQBIMgGATBIAgGQTAIgkEQDIJgEASDIBgEwSAIBkHeACk4ZAuITiKyAAAAAElFTkSuQmCC
ꠀꠌꠞꠘ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABzklEQVR4nO2WP4wxQRiHZ28/lUYhEoVsoVUpNgoNQSKIUklBdBIJpWyEwt9So1Ap6SQqKomIApXQKCS2tEFlMVfc3WSz3933fnHFXfE+1c5v3tk8M+8Uw1FKyW/i5acF9KAQBApBoBDEH0LI4XBIJBLX6/Xv6dPpxPO80WhkiaIoBoNBm9xuN47jeJ7XLnS5XJVK5Rkj+gWtVstkMrHh/X5vNBpms1lb0+12LRYLGx6Px2w2G4vFSqXSV78F+bxlzWZTEAS73c7OQJKkQCBgtVrZNur1uiAINpvtLVFVNZVK7Xa7ZDL5zMF88IlQuVx2Op2hUIglmUxmvV6Hw+HtdksIkSTJ5/MFg0G3281q2u12tVqVZfk7NnohSmmhUPD7/R6Ph4WDwWC/30ej0dVq5XA4CCHFYnE0Gr19M4bDISEkEol8U+j9Dp3PZ1mW8/n8crlk7RRFUVVVbYNFUVwsFrpkMplQStPpdC6Xezwe4/E4Ho9fLpfn7tC7UKfT8Xq9m81GO9fr9WazmTbp9/vT6VRXM5/PtYmiKLVaTbeT/4ej+Pz4NygEgUIQKASBQhAoBIFCECgEgUIQKASBQhAoBIFCECgEgUIQKATx64ReAbCr2Yk992saAAAAAElFTkSuQmCC
ꠇꠞꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABR0lEQVR4nO3WPYqDQBTA8WfMkCopxSak0UJIF3Ic8QKCxUBS2sdKCOkFT5AzmDOkSGelNoKC5IMwW7jrilnyGmVTvH/1dCx+zGuUhBDwSY3+G9CNQFgEwiIQ1hgAkiSxLOt2u70eV1XFGGOMNW8ejwcAMMYkSTocDoZh9CwSP61Wq2aoqmq73eq6LlqFYagoSufj3vtjZWmacs5t257NZg3a87zFYjGfz3u+j5fG7Yfr9brb7abT6X6/H42+ra7rRlHk+/5yuRxaA9Ba2Xq9Nk3zcrm0d9e5zzdH/a/seDwGQaBpWp7nWZYBQFmWcRy39bIsn06nejifz0Nc0O/KVFWtB8dxns8nAHDO7/d7++vNZjOZTOqhKIohQJKg34/3EQiLQFgEwiIQFoGwCIRFICwCYREIi0BYBMIiEBaBsAiERSCsjwN9AdF4UOsPERLSAAAAAElFTkSuQmCC
ꠃꠌꠤꠔ।ꠢꠇꠟ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAC4klEQVR4nO2WP0gyYRzHTx2kUIRq6yASShoqwdJBEJcQRFqbIkIXSRxahJCKGnNIiKApc6ilJq01mioP6hRCUFBCtJOKMyr/YHe/d3hAjxPex3fIt+D5TL/7Ps8993me5/4pAID6SSj/t4AcIoTjNwvxPO9wOHw+3/fZUBRFQdcEg8F8Pj84OCiKYvdn/SvdCjEMw7IsAExNTTWbze8TUgBApVLZ3Nys1+uNRkOtVqOV4zgul8sNDAygQ0EQRFGkKCqVShkMBpVK1dfX11pmhUKxv78/MTHRSjiOW1paajQanXuiVqu/vr4EQehsUiqV7RViWTaZTJ6cnJhMprW1tVYuCEIoFBoaGkKHJpNJNidZcnh4uLCw0Nn0/PzsdrtbibSoVquBQGBsbAykW7a8vPz5+UnTNMMwDocDhc1mMxgMplKpyclJ2UDlcvny8pLn+ZGREanQ+/v7zMyMrPPFxcXq6urr62unEE3TXq+3UCigpP2UJRKJ/v7+SCRydXXFsmw0GqUoyu/3p9Npl8uVyWRky7uxseF0Ov1+v06nk+YajQYkn6Nqtbq+vv7x8bGystK6ARD1en1ra0ur1e7t7dE0LX/KhoeH0+k0qnO5nN1uj8ViLpcrGo3yPN85MwCwWCx/30SLxeLxeIrFYqlUOj4+ljbNzs4uLi5ms1nZyG2h7e1to9F4d3dXq9XOz8+Pjo6k1zCbzff396h4eHgAgEQi4Xa7UZJMJqWdjUYjKl5eXlDh8XgqlQoAjI6OlkolAHh6ekKvD71eXy6XAWB8fPzx8bEtJIrizs6O1Wqdn5+Px+OySZ+dnV1fXwPA6enpzc0Nx3G7u7tvb28oub29lXaem5tjGEaa2Gy2QCAgimI4HC4UCtKmcDiMFA8ODrLZrAJ68vuRyWRqtdr09DS2Z4+Euuc3f1x7AxHCQYRwECEcRAgHEcJBhHAQIRxECAcRwkGEcBAhHEQIBxHCQYRw/DihP14YpC9f6ka4AAAAAElFTkSuQmCC
ꠝꠣꠘꠥꠡ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACO0lEQVR4nO3WMWvqQADA8WviILqJtIKKQ2PpootdinTUrSAICtmUtlM6iOLgJDhIsoggCOInkM61Lm6CGpAOAUWEIK0NFKFC0liIcm9IX59Ph3vVltfh/lNyd4Qfl4NkD0IIflLE/wash0GoMAgVBqEyAAAeHx9jsZimaasTFEU9PDwoijIYDA4PD00m08fU/v6+JEkWi8Xtdq89jiCIZDJ5cHCwvQhCCCGUJImiqLu7u2azyXFcMpnUx30+n37x8vKSSCSi0Wgul4MQapomy/L9/X0kEikWi7IsV6tVl8v1+voKd+v9ldlstkajwTDMdDo9OztbQ2uadnl5KYrixcXF+8YaDEajMRQKXV9f12q129tbp9NptVpXN3K7/pyhp6cnmqZZlt1cVKlUWJaVJGl1cLFYpNNpr9dLEITdbg8GgztS1kHZbDYej5vN5s1F9XodAHB+fr46aDQar66uGIbJ5/N+v/9LNH+BwuGwfkRIkhRFUVEUAABJkv1+3+FwlMvlTCZDkuRoNOJ5PpVKAQDG47GqqoVCQX+CLMs8z+8q2jxWqqrm8/m3tzcI4c3NTbvd/piazWYcxz0/P5+cnOgj8/nc4/Ho16VSSRCEHQ/1Hvz870e3210ul6enp/rtcDg8OjradWN+9wlQq9USBGEymdA0fXx8/FWCtQz/uK7X63U6nUAg4PF4vomit80r+9Z+3LcMg1BhECoMQoVBqDAIFQahwiBUGIQKg1BhECoMQoVBqDAIFQah+gVmS4nSaBqOHwAAAABJRU5ErkJggg==
ꠡꠣꠗꠤꠘꠜꠣꠛꠦ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAADKUlEQVR4nO2WTSg8YRjAZ96hXR8lllITq9RSWnvwcSC5cZDabUVOPvJRGsqmvXBBsrj4upDkvKEccBFxQorVcNjSRltTu2rVsJud3Xn+h1fTGltT++//J72/0zvPPM8zv3nfdz5oAKB+Eui7BdQQIS1+l1AoFGpubuY4LuUOPM+rQ/AXTExM+Hw+g8Egy3JqHVpaWsbHxxMjqc/Q1dVVW1tbSUkJy7LxeDy1Jnt7e9FodHNzU4nQACCKosvlen9/V2VHIpH7+3sAkCQJIcQwTOLZeDwuyzJN0x6Px2Kx0DStStDpdGazWdUzHA7zPI8Qomm6oaEBIURR1NPTU3FxMUKI4zgKX08UxZubm/b29qWlJVEUNzY2jEbj29sbAFRVVQHAysqKw+FQJvb6+lqn0+ExTsCEQqHR0dGOjo7p6WkxgampKZvNxjDM6+srLonFYoIgCILg9Xr9fr/FYnl+fv5YsrS0NL1eb7Vah4eH3W73wcFBUVFRfn5+Zmamcmetra07OzvBYPDk5CQcDq+trZWVlanuXpKk/v5+n8/X19dHUVR2dvbFxUVPTw/Lsh6PZ3d3t6KiIisrCyczDFNYWHh0dDQ5OdnY2ChJksFgoJSnLBaLOZ3OyspKhBDLsk1NTaqLGY3GkZGR7u7uoaGh5eXlmZmZ9PR0Vc76+vrc3JwgCErE7/e7XK7c3NxAIBAMBjMyMlQlTqdzYWHBZrNFo1Ec+RDS6/UDAwMcx83OztbX11PJcDgc+/v7DMNYrda8vLyvCYeHh3gulUhnZyfeD9XV1QUFBV9Lent76+rqSktLc3JyPkLK8j88PNjtdrvdjg9NJtPl5SUA1NbW4q2NUcY1NTWPj4844e7uDgAGBwfHxsZkWT4+Pu7q6sLbJRElU9UTAMrLywOBAAB8eg9FIhGz2YzHq6urPM8DwPb29vn5+ddXiNvtPj09TZrw8vIyPz8vSZKqZGtr6+zsLGnJ4uLi7e0tANDw+ffD6/WaTKakS/Z/UAt9O7/r4/ovIEJaECEtiJAWREgLIqQFEdKCCGlBhLQgQloQIS2IkBZESAsipAUR0uLHCf0BECGTy05a1dIAAAAASUVORK5CYII=
ꠢꠝꠣꠘ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABzklEQVR4nO3WP6uyUBzAcX2KlramVqG9IaiG6h20tAQtQhkFBREFbRE0mG4tDb2GdmsR2qoX0NDSEGmQkJDYH8PzDHHv480LPx4M7h1+n+l4zhG++A9pQgj1m/z56YBXGATBIAgGQfwURR0OB5Zlb7ebezkQCFiW5fxW3e/3/X7PMMzj8aBp2ufzOfcnk8nBYOCpiHyIxWKf4+PxWCqVnjOqqkYikel0KsuyKIqtVutl8+l0ajab+Xy+3+8Tz765ZZIk8TwviuLzMBwOz2azer2uaVo6nX7ZbFlWuVzebrccx3m6MB++BJmm2e12DcOo1WqhUOhzXlGUQqEgCIL7/PF4LAiCqqpvqfkS5Pf7G41GtVpNpVLL5dK5qdfrFYvFYDDoPl+SJIqistnsu4L+PUOapj0HHMfpuk4IYRhGURRCyGg0SiQS8/l8tVrlcrnz+RyPx9frNSGkUqm0223btmVZZlnWMAyPzxDlnspkMp1Ox7bt4XC42+2cS6Zp8jx/vV4nk8lisXAu6bouiuLzlfSCJq7fj81mc7lcotHo2+7C//gm6Gf9ui81BkEwCIJBEAyCYBAEgyAYBMEgCAZBMAiCQRAMgmAQBIMgGAT5C2df1EUt4uRCAAAAAElFTkSuQmCC
