Text,Image_Base64
ꠎꠣꠉꠣꠞꠦ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABuklEQVR4nO2VsYrCQBCGkyOKCILYCTaCIGIlEgvjG9jZ2oqFiD6ADxAEIRZWIlY2YUXwBRQsxMIqBCsRbEJasXJF54p4OYjKcCZwIvtVk/mX4cssITwAcO/E138LOGFCGJ8rpOu6N4PAI4rFYqvVcj/Hsw1Np1NK6XA4dDmHBwCO4xqNhqZpjux8PvM8LwjC5XLx+XzX69WOKKXb7TaZTB6PR7/fHwwGrf7hcAiHw71eL51Ov2hk72q32y0WC/sxk8lYRTabtQrDMERR1DTNbtqRxWQyiUQinl1Zs9ksFAoAIMtytVo1DMOhHo1GK5VKu91++GKEEACIx+MvLuaHX6H1ej2fz0+nEyGk3+/HYjHH0dlslkqlTNN09EejUb1eDwQCpVLJpQ3HcYJdKYpSLpdDoVCn03l4VJblwWAgSZKjn8/nJUlyv5sbz+4yl8uNx2MAEEVxs9kAQLfbrdVqlFIASCQSpmnakc195688FSKE6LoOAKqqrlYrR6ooyn6/v49UVV0ul26Ebp/9+/C5/zKvYEIYTAiDCWEwIQwmhMGEMJgQBhPCYEIYTAiDCWEwIQwmhMGEMJgQxjcSmG75n5nO7QAAAABJRU5ErkJggg==
ꠈꠥꠠꠤꠀ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACNklEQVR4nO2WP8hxURjAz/0iK2UwiJBJF13JKGXyGi2KVRaZLAaTSbGgDJKVMkg2zG5RKFEkKVK3FAp1XecbfN/7+fC+58Pn/VPnN53u85zT73nOc+sQEELwlfjx2QLnYCEU31+IYRibzebz+Z5hAwAA8EaCweBkMhGLxYfD4da9/8JtQjRNt1otCCFJkizLPkOIgBCuViu3271cLi/7x7LsZrNZLBYKhQIAwHEcx3Esy/b7fZIkCYLg8/mXuwiCSCQSGo3moSszGAwQwmw2KxKJIIS1Wk0ikQwGg2OUoqjTOo7JlySTSaFQ+EiH/hrqVColk8mUSmWxWJxOp2az+bRoAEAsFqtUKm/VFo1G5XK5SqW6pzG/+SM0Go10Op3FYuE4brfbuVyu0zyWZf1+f7fbzWazVw8Kh8MURb28vDxiAwDgva5omlar1QCAQqGgVCrP8tLptFarLZfL4/H4LAQhDIVCdrvdZDI9aPPruLdwOp2FQsHr9TIMc5x9j8ez3W4hhEajsdfrrdfr+XweCASOv94Ro9G43+/vnqH3hKrVaqlUcrlcnU6n3W5HIpHlcnkM5XK5er2eyWTMZnO/3z/dlc/nm83m3UIEfPf5MZvNGo2GVCrl8XharfY/3AgK3tWvw+Gw0+k0Gg2KohwOxwd4vHKlQ6vVKh6P6/V6q9UqEAg+0ua60Ofy/Z8fzwYLocBCKLAQCiyEAguhwEIosBAKLIQCC6HAQiiwEAoshAILofhyQj8B8Q4USwBL+jcAAAAASUVORK5CYII=
ꠁꠈꠣꠘꠅ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACHElEQVR4nO2WwasxURTALyMrm0kJIU2xoSzGZjZkYSNrY4E/wtqWkeyk5C3YYaEoZcWasrIZmSKLSaZprGQa6b7FfMnjfd3PZ/He4v5W95wzt3733NNtDBBC8Jsw/rTAI1gIBRZCgYVQmAAAkiTlcjlVVe8LZrNZ07TnDZqmaZpmsVgMBoPT6RRF8Va6XC6CIPj9fpPJpGfcbner1bqF/wS8IxQKqarK87we0jQNIWy32yRJQgin06ndbhcE4Va6UalU8vm8nlQUpdFojMdjlmXh63y5svP53G63I5HILdNoNDweD0VRw+FQFMVoNPp8pFqtViwWOY7Tm1Sv10+nE8uyL3Tlji9CiUQim80Gg0E93Gw2oVAoFotdr1dVVTOZzPP+5XJptVrD4fDpdAIAyLLc6XTi8XgymXxXaDgculyuUqn08fGhZ+bzOcMwAIB+v/+3E3e7Xa/XGwgESJIEADgcjnw+Xy6X0+n0W0KyLC8Wi8Fg0Ol0+v2+Ps4+n0+vUhT152ujcbVa6Que5wEAfr+f47hCoQAAOB6Ph8Nhu90SBEHTtCRJx+PxZaOHmVqv1wzDNJvNbyduMpmMRiMIYa/Xm81mD9Vqtbrb7VKpFE3T1+uV4zhFUV4dagN8+v3Y7/c2m40giP/r+Zt8I/Sz/LqXGguhwEIosBAKLIQCC6HAQiiwEAoshAILocBCKLAQCiyEAguhwEIosBCKT+4pjAi3a4XpAAAAAElFTkSuQmCC
ꠀꠟ꠆ꠉꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABx0lEQVR4nO2Wr8vCQBjH33tRBmKwGM4wgyurypJhTLDoP2Ew2RdtghhEi0aTIDNosA9sgg7EIFYN47qmOX3ecLJX5JXz195XXu6TnvvebXx4noMNAcDHO/H51wKXcCEW/0JoNpu93OMbuJPRaKRp2mKxuPfBG7mvQ/v9HiHU7XZ1XfepQQgAbNsuFAqO41wzCAQCdHk8HgEgGAzudrtQKOQdEwTBdd3D4YAQarfbsiw/bnStda1WKxKJnCeDwSAajdLatm1FUejgUqkUDb3i9SOr1+vxeDyRSHhJr9cLh8OiKNIlxrhYLNZqtcc7cYUfhCqVSjKZzOfzdGmapqqqGGNBELwzpmnKskwI8VcIAMrlcjab1TTNCzOZzHg83mw2GGMvrFaroiim0+mXC53u0Ha7JYTouj6fz71xKoriui6tc7kcTSaTCQA0m81SqeQ4DgBIkkQIobvL5fLJO3QS6nQ6qqquVqvzvX6/b1kWrSVJGg6HhmFMp9OLVzQajfV6DQCGYVDdZ0Bw2++HZVmxWOx8aj5xq9Cv8S8+rr7ChVhwIRZciAUXYsGFWHAhFlyIBRdiwYVYcCEWXIgFF2LBhVhwIRZvJ/QFbFZfBti9txsAAAAASUVORK5CYII=
ꠝꠣꠐꠤ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABmUlEQVR4nO3Wr6vCUBTA8etAUDGJQWyChgWLWv0HTEbLjUYHYhM0iDgQVv0fzAaTSwYFg82VFUUR5ppOQa7HsMf7ofDOE958PjjfeLiDD3dnMB8AsFdK+mvAbQTC+ucgy7IKhUKlUvFIwxhj8Ej1en25XEaj0cvl8tCDP+8B0HQ6nc/nAJBOp8/ns0cgHwDsdjvO+fF4/HxzyWRytVrZtm2aZiqVCoVCQgghhOM4pmnmcrleryfLslevzLZtWZYHg4Gu691ut1arufNsNgsAo9FIUZRMJuM4zvvQo96WOhKJDIfDarVqWVY+n79BK4pSLpcDgYAQ4vev5GsfX9l2u+Wca5p2f6jVas1mM1VVw+Hw80CdTodzHgwG7w8ZhhGPx1VV3Ww2zwMVi8VSqdRoNCRJWq/X+/2eMSZJ0mKx0DQtFoslEgm/3+8ODcPwSnS/VofDod1un04nAOj3+5PJRNf1ZrM5Ho/dA+7Qo6X2Af1+fB+BsAiERSAsAmERCItAWATCIhAWgbAIhEUgLAJhEQiLQFgEwno50BWWZ3rKjFfPHwAAAABJRU5ErkJggg==
ꠚꠣꠟꠣꠁꠟ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAB3ElEQVR4nO2WoQvqUBSHd90TEWxiGAxB0aRgGAoDUTCuG0WwWfwLlgcKmgRBi01WFJNJwSZoVrApOMdWRZ3T3RfGG+/p9AgvvBfulw7n99vlg1OGMMbU/4TnXws8Q4QgiBAEEYL4QVGUqqrlctkwDNfG7XbTNI1lWdM0PR4PTdNOZJomRVFer/c1siwLIYQQcjYIoXa7nUgkACP8C47jnFnX9UqlwnHc4/F4TTHGw+EwFAq9RqlU6nq9bjabd2UQl5NNJhNJkhqNxuFwiEQi0+n0qTAYDAKBQDgcfv32crn0+/1cLvdN2ZU/hM7nsyiKp9Op1WoFg0G/38/zfCaTcQqz2SyfzzMM4/P5XJ8TBKFUKiWTyW/KgBBN07VarVqtFotFe2NZlqZpnU7H6RQKhfl8vt/vGYZ5fWs8HrMsK0lSr9cDy29xjnc8Hi3L+v2c8XhcVVV7TqfT6/XangVBsDeLxcKJdF0XRTGbzUaj0Xq9bhiGaxmE+pA1m83dbmfPsiw7L8ZisdFoJMvycrl8ijDG2+2W5/lut+ta/iuhd6xWK0VRPhQURbnf71+Wn0CY/A99hghBECEIIgRBhCCIEAQRgiBCEEQIgghBECEIIgRBhCCIEAQRgiBCED8B4fFeI8UWnY0AAAAASUVORK5CYII=
ꠅꠄ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABRklEQVR4nO3WPYqDQBTA8RcNnsDCE+QCFiksRSt7QUhjkQuEnEQECxsrewu9hUXaEELKyDCBgAn4gVu4mLAL+5pl1oX3r4bR4sebEVwMwwBzSvprwNcIhPV/QI/HIwiCPM+7rpsF6HK5KIqSJIlhGJxzcaIBK4qi7XaLvvZbLQGAMbbZbJ7P56RUVfV+vzdNM4rLslytVrvdTuiEOOdRFBVF4bruuKPr+rgwTVPYhD7vUNu2YRjWde267ju37/s0TT3PEzEbAJguNWMsTVPLshzHeX+8Xq/ruvZ9XxjodWRxHHuel2XZ9yMT2euzP5/Psizrul5V1e12AwBJkg6Hg7jZAADAclodj8fT6aRpmm3b485+v79er4JBi4F+P36OQFgEwiIQFoGwCIRFICwCYREIi0BYBMIiEBaBsAiERSAsAmHNDvQBxUn1hzvuJSoAAAAASUVORK5CYII=
ꠘꠖꠤꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABx0lEQVR4nO2Vv4rCQBCHJyIi2vjvARRBIiGVVna2go2lr2DSaBV7CYiVWltZGAQfQ0wnIqiNoGAhFoKgECXOFXcXo55sOOKdwn5FCD92yJfZYZdBRHglHP8tcAsVIvG2QpvNJpPJiKL4VBsAALRGuVxeLpehUOh8Plss+R2WhFRVHQ6HiMjz/Ol0eqoQg4gAIAjCeDw22nY4HObzOcuyTqcTAHRd13X9eDzOZrNoNOpyuTwej7GYYZhms8lx3FO2rFqtFovFRCKBiJ9PMzdJr9cLBAL2duhqqBuNRqVSkWXZHK5Wq0KhcP8n3W4XESORiD2N+eYiNBqNgsFgMpnc7/dGqGlavV5XVdVc0263BUFwu925XM5emyuhTqcTDoc5jvP7/UYoSZIkSTc1qVSqVCpls1nbbQDAabzFYjFZllutFgBst9v1ep1Op0VR9Pl8F32HYzqdsixrTiaTSTwet83ox8mq1WqLxeJ+lhVFGQwG5pWKovT7fRuH2tI5xPM8Iu52Oxs//AhLV4fX683n85qm2bYvj/k6GF+Ht73t/wwqRIIKkaBCJKgQCSpEggqRoEIkqBAJKkSCCpGgQiSoEAkqRIIKkfgALWYRbA1Yd2IAAAAASUVORK5CYII=
ꠉꠣꠠꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABXUlEQVR4nO3Woa6CYBTA8QOy0WkGTBYKAUfyEXwGmjNYeAwmAUwmXwCewZlNbBKY1eKsMDY3wJ0b3AV2x3YM4DWcX/p2+MJ/38cYAiLCNxH/O+AvDqJwEIWDKBIAZFlmWVaapu0HsixXVfV8PsuyFEVxNBoBQFEUl8tFVVVFUXa7naZp/Rfhr9vtZppmHMeIOJvNXsN6YRhGvbMeDqG5svF4vFwuN5tNZ7cgCADged7hcOj/VFqkenU8HjVNC8Owc19ZlrZt53keRdGgQc0JOY4zmUzm83nnvv1+77ruYrEwDGPQoOYd2m636/W6KApEnE6n9/sdEU3TTJLktSHLstVq9Xg82sPeQefU9/3r9YqIQRCcTidEPJ/PruumadoeDkHAN34/oiiSJEnX9WEvCwAA3gr6pK/7UnMQhYMoHEThIAoHUTiIwkEUDqJwEIWDKBxE4SAKB1E4iMJBlB8Zf83qvEME+gAAAABJRU5ErkJggg==
ꠇꠝꠣꠘꠤꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACTklEQVR4nO2Wu2sqQRSHd+QiRlBQU2mjQUERKx+F4D8g2liJIGlTGMRXYyk+QNRGsdTGwkWwsbARS9EupNDCIihZ2WSxkgUf6LlFuOKLOyKBGy7zVcv8zhy+nT0DiwCA+kkI/rXAKUQIx/8uxHGc0+l8fn6+vQV8K/F4fDqd3t/f73a72zp8p9BgMHh5eQEAk8m02Wxua/KLoiiWZR8fH1er1fn5CQQChNB2u92vrNdrhmE0Gg1CSKlUMgyzj7bbrUgk2u12b29vFotFKBSKxeJ9ihAqlUpGo/HaT2Y2m/cPPM/HYjGdTgcA8/ncYDC0Wq1ut5vNZiORyGHxF9lsNhwOH3Y4TJvNplwuv/KELgz1x8dHNBoNBoNSqZSiKLlc3m63Q6EQx3EOh+O8vlgsplKpTCZz8YUbjQYAaDQazMH84UhouVwmEgmJRFIqlVQq1X6dZVm/35/P58/3v76+KhQKi8XC8/xJVKvVAoGASCTyeDxX2hwJIYSenp58Pp9YLBYIjkTT6bTf77+7uzvfX6/X1Wq10WiUyWQnkd1uj0Qibrf7ehuKOpih9/f3r7uq1Wo5jgMAvV7PMAwAVCoVm83W6XQGg4HX610sFlardTgcAkC1WnW5XJ+fnwDw8PDAsiwAWK3W0Wh0OBn7eiwXrn2hUJjNZgBQLpfH4/FhxPN8MplcLpc0Tff7/ZONuVxuMpkAwHlK03Sv17tGCAH5/fg7RAgHEcJBhHAQIRxECAcRwkGEcBAhHEQIBxHCQYRwECEcRAgHEcJBhHD8OKHfSdThcPtBt+sAAAAASUVORK5CYII=
ꠟꠣꠉꠤ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABnklEQVR4nO3Wu4rCQBSA4eNoEMRSi7FIZ5HCSqwsBMFGfAYrOxGbVGIv+gC+gtiITxCwTCGIjWIjpBAvVayUmIxFluBldw8u0RU5fzXJTOBjJpAEhBDwTrH/BtxGIKyPAO12u2KxWKvVfNcAAIjHazQahmHEYjHHcf7w+O89DNJ1fTKZCCFSqZRlWb6DQgCw3W7L5fLhcPC2zbIsAJAkybZtSZIcx/GmbNuORCKn02m5XBYKhW63qyjKE49sMBjE43F3nE6n3cFqtcpkMtPp9PKmN/C3q5e61+tFo1FZlm/QnPNKpdJut/3ciR/6AmmalsvlOOfhcPh+kaZpiqKs1+vXgfL5/Gg0MgyDc36/qNVqybKczWZfB3Lr9/vJZJIxpus6ADDGZrMZAJRKpU6n02w2AcA0zc1m487O53PfQaHLi8ViMRwOVVUNBoMAoKrqfr8HgHq97q2pVqvH49GdNU3Td1BAXPx+jMfjRCLx7am9rCvQO/QRH9enRiAsAmERCItAWATCIhAWgbAIhEUgLAJhEQiLQFgEwiIQ1tuBzkZUAtm8/EMHAAAAAElFTkSuQmCC
⁕,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAA0UlEQVR4nO3VIQ6EMBCFYbpZgydAUFgu0LtUYevgBggSVHWvgOcYhBPANXCIrttQsslzhU3e78Z9mUla4ZyLntTrbsA1glAEoQhC/QBN0xTe8e19HtZ13fd9GIY0TcuyzPM8PMjbkBDCWtu2rTHmOI7wGg/knFNKVVXVdZ2UsmmaW0Di/JfN8zyOY5Zl27b1fV8URXiQd7IkSbTWy7LUdR3HcXhNdNnQE/qHd+jeCEIRhCIIRRCKIBRBKIJQBKEIQhGEIghFEIogFEEoglCPA30A9L4w/K0caKYAAAAASUVORK5CYII=
ꠙꠥꠞꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABe0lEQVR4nO3WMauCUBTA8XujyNnRLcihTZKWXPsE4t7QIhJNzg0tgdAU9AnaBKGpL9Hk0OTQIgl3EZEggu4b6okvfe8s+mo4v+lydPhzrlCUc04+SePdAa8wCIJBEAyCNAkhURSNx+Pr9Vp8LAgCYyyKIlmWs+HtdiOEtFotSulms+n1elUW8W+qqmZnxthkMslPHjzPE0Wx+H6FSq5sv98vl0vHcV7mrutyzjudTpX7KPgRdLlc5vN5mqar1UoUxWy+3W6n06kgCLqu11pDHt/QM63RmM1mi8VCkqSXl4bDoaZpde/mKbu8MAzv93v+Orvd7ul0Mk2TMZYNB4PB8XjMH+r6hiRJopTmWy3LopSmaXo+n7OhbdtxHD8OSZLUuKFSYRjudrvK1/CHZmllEAS+7x8Oh36/bxhG9Wv4HeWFP2hJkqzXa0VRRqNRu93+z5ryoPf6uN8yDIJgEASDIBgEwSAIBkEwCIJBEAyCYBAEgyAYBMEgCAZBvgC41uwH8E+LsAAAAABJRU5ErkJggg==
ꠄꠟꠣꠇꠣꠞꠦ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACNUlEQVR4nO2WzcspURjAj/GZsFBv+UoRWVhSFhYW/gNLG2VhIbGZKQsr/wILG0mUpGRlaW8xGyk1omxkSmJqJgyddzHdubive965V70W57eYzpzneU6/c55OMyoIIXgniJ8WeAQLoXhXIUEQKpXKcDi8XC6vWno6nf670Gq10ul0zWYzGo3udruXCBWLxVKppLgM3lOr1TKZDHwFl8uFoqh6va6oSgUh3Gw2qVTqdDpJfjRNu1wum80mS4uiCADQarWiKKpUKo1G87Cr8/nMMEwgEOB5XqfTGY1GOcRxXKvVCgaDik8oFApJg3g8Lk/2+/2Pj4+HhNsBz/MURfn9/tt5udZqtSo6Hgjh3S27Xq+dTieZTEqvnU7HZDK53e5nm2FZliTJQqFgsVgeQr1eD0Lo8Xi+ezC/uBOKRCI8z6fT6dFoFIvF7Ha7Xq//sux4PJbLZbPZXK1WnU7nbajdbudyOYPBkEgklNoA8FXLZJrNJsMwf3YqHA6nUqn5fP4Qkp6LxWK5XD5bU0HLCIKYTCa3rt1u1+/3EwQxHo+lhNlsBgAYDAaNRsPn8x0Oh+12CwDgeX69XksJXq9X7pRc8n1+3xeKoliWvY0xDDMYDEiSVKvVAACSJDmOAwDIPcpms9IFzOfzgiDICTIkSe73e0VCKvj894OmaYfDYbfbFa34n/xN6Ed414/r+4CFUGAhFFgIBRZCgYVQYCEUWAgFFkKBhVBgIRRYCAUWQoGFUGAhFG8n9Ak8NCM6gbh5lgAAAABJRU5ErkJggg==
ꠘꠖꠤꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABx0lEQVR4nO2Vv4rCQBCHJyIi2vjvARRBIiGVVna2go2lr2DSaBV7CYiVWltZGAQfQ0wnIqiNoGAhFoKgECXOFXcXo55sOOKdwn5FCD92yJfZYZdBRHglHP8tcAsVIvG2QpvNJpPJiKL4VBsAALRGuVxeLpehUOh8Plss+R2WhFRVHQ6HiMjz/Ol0eqoQg4gAIAjCeDw22nY4HObzOcuyTqcTAHRd13X9eDzOZrNoNOpyuTwej7GYYZhms8lx3FO2rFqtFovFRCKBiJ9PMzdJr9cLBAL2duhqqBuNRqVSkWXZHK5Wq0KhcP8n3W4XESORiD2N+eYiNBqNgsFgMpnc7/dGqGlavV5XVdVc0263BUFwu925XM5emyuhTqcTDoc5jvP7/UYoSZIkSTc1qVSqVCpls1nbbQDAabzFYjFZllutFgBst9v1ep1Op0VR9Pl8F32HYzqdsixrTiaTSTwet83ox8mq1WqLxeJ+lhVFGQwG5pWKovT7fRuH2tI5xPM8Iu52Oxs//AhLV4fX683n85qm2bYvj/k6GF+Ht73t/wwqRIIKkaBCJKgQCSpEggqRoEIkqBAJKkSCCpGgQiSoEAkqRIIKkfgALWYRbA1Yd2IAAAAASUVORK5CYII=
ꠙꠣꠠ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABWElEQVR4nO3WPYrCQBTA8ZcQCFimTKv1FIon8CAWAUs9gSnSCAPmBBa2OUBIkwNYBVIYUgoiBKwMwQ8U3xayumTFZzO7Fu9fDTNT/MgMQzREhE9K/29APQZRMYiKQVQGABRF0e/3T6fT72XTNC+Xy/F4zPO82Ww2Go3b/Hg87vV6SkT4XafTuY+3263jOPeZ26DdbqP6nhxZFEWTyURKWZvXNA0AfN+P41jJtwGA2h3a7/eu61ZVNZ1OLcuqbT2fz6PRaLlczudzdSDjQdP14XDoeZ5t20+3zmYzIUQYhqvVSh3ocYc2m831ev15nK1WqygKROx2u1mWIWJZloPB4HA4qLtD8GLN9/31eo2IQRAsFos0TaWUu91OnQYRNXzv9yNJEsMwhBAKDwsAAN4F/Vkf91IziIpBVAyiYhAVg6gYRMUgKgZRMYiKQVQMomIQFYOoGETFIKovxSTY0Fqo4mgAAAAASUVORK5CYII=
ꠕꠘꠦ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABXUlEQVR4nO3Wv6uCUBTAcX2r4VX8AwrBybH6AwSd6p+p1dFNwiECt1waclP/itoioqGtTdwaEnQ5b3jh6/l+nOBxeT0430m8gh/uuYgiAAjP1MtfA9oRCOvfgg6HA1fHe/BYo9HIdd0HH/5Nj+5QmqZ1XS+XS667IwiCCABZlgVB8MWaKC4WizAMm3ldLhfGWKfTWa1WiqJwEbV2bLvdAsBut5MkqbXk+/50Ou33+1xH9gEURZEsy2VZep7XevF8PmeMVVXFG3Q7Q6fTyff9brdrGEYURZPJ5H4X9/u9pmmDweB6vXIZ0103UJIktm1blsUYcxxHkqT7h9brda/XM01TVVXeoPYZOp/PbxfD4fB4PDajHI/HRVEAgK7reZ7zG9m336E4jjebzef7s9msQfNIBPr9+DkCYREIi0BYBMIiEBaBsAiERSAsAmERCItAWATCIhAWgbAIhPV0oFc959yZ7vCi2AAAAABJRU5ErkJggg==
ꠙꠦꠞꠣꠄ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABuElEQVR4nO2WQasBURTH75ghtrO0U76BpMzSN7C0UZSFZMOUhSQbpaxsbCyUslCWfAkpJXsLNVJCTGmG8xbzGtOYHPXm9bw6v9XpzLnT7/7vnRoOANgn4flrATskhPFPhJbL5TuLVVXtdDqTyUTX9d8VqlQq1WoVXbxer30+X7/flyRpv9+7YwRO6Louy3Kv13N8+ky3283lcm8Ov4YDAEVR0un09Xq1uR6Px0AgwPM8z/NmU9M0xpjX69U0jeM4QRCMXc3n83q9XiqVXEsoEomY9W63y2az1g4AjMdjURRtw2aRSCRcScjhDk2n02az2Wq1rM3RaAQAoVDoef52uw2Hw1Qq9dNsGGO2S62qaq1WO5/P7XZbFEWjORgMCoWC3+9PJpOOr4jFYpfLJZPJuCIkPNQ8nmKx2Gg0gsGgdSIej0uS5JiNwWw2c0XlG/PwNpvN/X63Hmc4HFYUxdqJRqOr1cpWLBYLV26PwSMhWzCMsXw+b3xTJuVy+XA4GMXpdGKMybK83W5dDIgD+v14DQlhkBAGCWGQEAYJYZAQBglhkBAGCWGQEAYJYZAQBglhkBAGCWF8nNAXukj+oe8jbYcAAAAASUVORK5CYII=
,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAASElEQVR4nO3OoQHAIBAAsdL9d3485iSIZIKsmfle8t8OnISKUBEqQkWoCBWhIlSEilARKkJFqAgVoSJUhIpQESpCRagIFaGyAXGwA118GEzeAAAAAElFTkSuQmCC
ꠝꠤꠐꠣꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAB7ElEQVR4nO3WP4viQByA4Uk4JYqFBAWxiyAiYqOd4BcQBLGySWmnAUknaCFiQEjnR7AJgo2FlalEFCzsTGOjKEIULDSKEueK3OVudXenuNz+gXnLXybwMDOBEBBC8JUiPxvwGAah+j4gVVVTqVSxWPxIDQAAwDcql8vL5dLj8dzv97fW/I9eB00mk9lsBiGMRqO32+0jQT8AALvdjmXZ8/lsbpuu66FQaLVaLRYLr9cbDAadTicA4Hq9aprmdrsPh4PdbjeGRgRBtFqtSCRizZHt9/twONzr9WRZbjabPM8b83g8DiEcDAYcx8ViMU3TzKFZt9uladqqHfp1qWma7vf7pVJJVdVkMvmA5jgun89TFKXr+sOjTqcDIWQY5l835nd/vrLtdsuyrCiKz4tqtdp0OhUEweVymcN2u10oFCiKymazVmlegBqNBsuyDofjeZGiKH6/XxCEzWZjDhOJBM/z6XTaQs0LUCaTyeVylUqFJMn1en08HgEAJEkqiiKKos/nYxjGZrMZw/l8HggEzJMyJtaInq/V6XSq1+uXywVCKEnSeDyWZblarQ6HQ2OBMfz7FUmSRqORJZeagPj34/0wCBUGocIgVBiECoNQYRAqDEKFQagwCBUGocIgVBiECoNQYRAqDEL15UA/AS/hf8KxmednAAAAAElFTkSuQmCC
ꠃꠌꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABaElEQVR4nO3WLa+CYBTA8Ye7i8XGZqa5OUdRqAaLxclnsPolMNFMOoMNGxrRL6DTGaiIEhwj2dBNN4eOcwO7emfwJLyG80+8nPDbcwhwAMA+qa//BjxHICwCYREI65sxdjgc2u325XKJoiiTySQv9vv9brcTBOE+er1eGWM8z3Mc1+/3C4VCKiL4zbZtz/PG43GpVFJV9XQ6Jc/jOO50OrlcLrktl8uQZg9Qs9k8Ho/5fH6z2ciy7DgOANxuN03TXNeVJOk9oMc3NJvNstlsr9cbDAZBEMznc8ZYq9Xabre1Ws3zvFQW9GJloigmpwIAvu9XKhXLsur1+nA4DMPwfjDvW5mu68VicbFYnM/n6XRqGMbfOUVRXNdNLtbr9TtAcRx3u91qtdpoNCaTydPcaDRaLpcAYJrmarVKD8QB/X68jkBYBMIiEBaBsAiERSAsAmERCItAWATCIhAWgbAIhEUgLAJhfRzoB/jjue8Y/DIJAAAAAElFTkSuQmCC
ꠇꠞꠤ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABg0lEQVR4nO3WPYrCQBTA8TeyARG0EDsrwUAsrDRNjiDYWNrYihgtjI2lZxBPYCd4j3TBQntRUNJoYVCCeRaBbNRl3wpm14X3ryZDAj/mAyIQEd6p2F8D7mMQ1f8H2bZdqVR0XY9CAwCATzYYDFarVSaT8Tzv2W9/0nMg0zQty0LEYrHoum4UIIGI2+220Wicz+fH9XMcR5IkSZL8x8vl4nkeAMzn83K5PB6PC4VCVFtWKpWCwfF47Pf7siyH7bPZLJ1O37388r441LvdzjCMbrebSqWCyel0ioi5XO7F6/HQDeh0Og2Hw2QyORqNstmsPzmZTNrtdjwer9VqUWtuQEKIZrNZr9cTiUQs9jmvaVqv16tWq7+gAQidofV67d/kfD5v2zYiKoqy2WzCG6yq6mKx8AfL5TKKM/QRyII9arVarusCQKfTcRwnrDcMY7/f+4PD4RDFAgnk34/vYxAVg6gYRMUgKgZRMYiKQVQMomIQFYOoGETFICoGUTGIikFUbwe6AnzBahZC0q12AAAAAElFTkSuQmCC
